,ID,Salitix_client_number,Salitix_client_name,Salitix_customer_number,salitix_customer_short_name,Promo_Status,Audit_Year,Retailer_promotion_number,Retailer_promotion_description,Promo_period,Promo_funding_type,Instore_Start_Date,Instore_End_Date,Buy_In_Start_Date,Buy_In_End_Date,Outer_Case_Code,Retailer_Product_Number,Retailer_Product_Number_2,Retailer_Product_Description,Retailer_Product_Unit_Size,Retailer_Case_Size,Retailer_product_vat_rate,Feature_space_fee,Positioning_fee,Standard_Selling_Price,Promotional_Selling_Price,Standard_Case_Cost,Promotional_Case_Cost,Promo_Retro_Funding(Case),Promo_Retro_Start_Date,Promo_Retro_End_Date,Retailer_Promo_Funding_Perc,Supplier_Promo_Funding_Perc,Trigger_Funding_Amount,Epos_Funding_Amount,Salitix_EPOS_PRD_Status_ind,Salitix_EPOS_Qty,Salitix_EPOS_Value,Salitix_Invoice_Qty_Units,Salitix_Dupe_Record_ind,Audit_Comments,CreatedDate,CreatedBy,LastUpdate,LastUpdateBy,Trigger_Unit_Qty,Salitix_Overlap_Record_ind,Salitix_Case_Size_Diff_Record_ind,Salitix_VAT_Rate_Diff_Record_ind,Salitix_Avg_Inv_Promo_Case_Price,Actual_Promotion_ID,MatchPass,Standard_Margin_perc,Promo_Margin_perc,Standard_Volume_Forecast,Promo_Volume_Forecast,Retail_Promo_Comments,Data_Source,Promotion_Zone_Number,PS_History
165,49116,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-137,Lunchtime multibuy @ 2 for £2,P5,T,2021-04-22,2021-05-19,2021-04-22,2021-05-19,,50363120,,Carr's Lunchtime  190g Chive crispbreads,,6,0.0,0.0,0.0,1.5,1.0,6.63,6.63,0.0,,,0.0,0.0,0.82,0.0,Y,386.0,462.65,10608.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,2,N,N,N,6.63,1000100585,1.0,0.0,0.0,7400.0,44400.0,No,Pladis P5 Savoury 2 for £2 Linksave SS39,,
166,49117,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-137,Lunchtime multibuy @ 2 for £2,P5,T,2021-04-22,2021-05-19,2021-04-22,2021-05-19,,50363121,,Carr's  Lunchtime  190g Mixed Grain Crispbreads,,6,0.0,0.0,0.0,1.5,1.0,6.63,6.63,0.0,,,0.0,0.0,0.82,0.0,Y,308.0,358.0,8160.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,2,N,N,N,6.63,1000100585,1.0,0.0,0.0,7250.0,43500.0,No,Pladis P5 Savoury 2 for £2 Linksave SS39,,
167,49118,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-137,Lunchtime multibuy @ 2 for £2,P5,T,2021-04-22,2021-05-19,2021-04-22,2021-05-19,,50363122,,Carr's  Lunchtime  190g Mixed Seed Crispbreads,,6,0.0,0.0,0.0,1.5,1.0,6.63,6.63,0.0,,,0.0,0.0,0.82,0.0,Y,17.0,22.05,3264.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,2,N,N,N,6.63,1000100585,1.0,0.0,0.0,4750.0,28500.0,No,Pladis P5 Savoury 2 for £2 Linksave SS39,,
168,49119,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-138,Lunchtime multibuy @ 2 for £2,P5,T,2021-04-22,2021-05-19,2021-04-22,2021-05-19,,50363123,,Carr's Flatbread 150g Salt and Pepper,,5,0.0,0.0,0.0,1.5,1.0,6.44,6.44,0.0,,,0.0,0.0,1.14,0.0,Y,2535.0,3103.42,16740.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,2,N,N,N,6.44,1000100585,1.0,0.0,0.0,7000.0,35000.0,No,Pladis P5 Savoury 2 for £2 Linksave SS39,,
169,49120,CL002,PLADIS,ASD01,ASDA,3,2021,CL002-ASD01-2021-139,McVitie's Choc Dig Twin GE10 @ £1.50,P5,E,2021-04-22,2021-05-19,2021-04-22,2021-05-19,,50440807,,McV Choc Digs 2 x 316g Milk ,,6,0.2,0.0,0.0,3.0,1.5,10.8,10.8,5.4,,,0.0,0.0,0.0,0.9,Y,250664.0,378054.96,226200.0,N,Claim 5108. £10k.,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,10.8,1000100875,1.0,0.0,0.0,5000.0,30000.0,No,P5 Choc Digs Twin £1.50 GE13,,
170,49121,CL002,PLADIS,ASD01,ASDA,3,2021,CL002-ASD01-2021-139,McVitie's Choc Dig Twin GE10 @ £1.50,P5,E,2021-04-22,2021-05-19,2021-04-22,2021-05-19,,50440808,,McV Choc Digs 2 x 316g Dark,,6,0.2,0.0,0.0,3.0,1.5,10.8,10.8,5.4,,,0.0,0.0,0.0,0.9,Y,76624.0,115499.69,61800.0,N,Claim 5108. £10k.,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,10.8,1000100875,1.0,0.0,0.0,1600.0,9600.0,No,P5 Choc Digs Twin £1.50 GE13,,
171,49122,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-140,Flipz Dark £1 delist support,P5,E,2021-04-22,2021-05-19,2021-04-22,2021-05-19,,50456600,,Flipz 100g Dark,,6,0.2,0.0,0.0,1.5,1.0,5.33,5.33,1.78,,,0.0,0.0,0.0,0.297,Y,785.0,203.87,,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,,1000099700,1.0,0.0,0.0,1020.0,6120.0,No,Pladis P5 Flipz £1 delist support,,
172,49123,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-141,McVitie's Club GE13 @ £0.90,P5,E,2021-04-22,2021-05-19,2021-04-22,2021-05-19,,50469706,,MCV CLUB BAR 7pk ORANGE,,30,0.2,0.0,0.0,1.0,0.9,16.5,16.5,1.65,,,0.0,0.0,0.0,0.055,Y,239415.0,215538.27,216000.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,16.5,1000099473,1.0,0.0,0.0,5000.0,150000.0,No,P5 Club & Gold £0.90 GE13,,
173,49124,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-141,McVitie's Club GE13 @ £0.90,P5,E,2021-04-22,2021-05-19,2021-04-22,2021-05-19,,50469707,,MCV CLUB BAR 7pk MINT,,30,0.2,0.0,0.0,1.0,0.9,16.5,16.5,1.65,,,0.0,0.0,0.0,0.055,Y,139801.0,125790.57,135000.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,16.5,1000099473,1.0,0.0,0.0,2000.0,60000.0,No,P5 Club & Gold £0.90 GE13,,
174,49125,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-142,Kids multibuy @ 2 for £1.80,P5,T,2021-04-22,2021-05-19,2021-04-22,2021-05-19,,50618092,,McV Penguin Mini Biscuits 6pk Orig,,8,0.2,0.0,0.0,1.0,0.9,4.8,4.8,0.0,,,0.0,0.0,0.14,0.0,Y,50504.0,47130.37,50400.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,2,N,N,N,4.8,1000101724,1.0,0.0,0.0,8000.0,64000.0,No,Pladis P5 Kids Minis 2 for £1.80 Linksave Shelf,,
175,49126,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-143,Kids multibuy @ 2 for £1.80,P5,T,2021-04-22,2021-05-19,2021-04-22,2021-05-19,,50618093,,Mini Gingerbread Men 6pk Orig,,8,0.0,0.0,0.0,1.0,0.9,4.76,4.76,0.0,,,0.0,0.0,0.12,0.0,Y,59241.0,55268.61,55200.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,2,N,N,N,4.76,1000101724,1.0,0.0,0.0,8000.0,64000.0,No,Pladis P5 Kids Minis 2 for £1.80 Linksave Shelf,,
176,49127,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-144,Kids multibuy @ 2 for £1.80,P5,T,2021-04-22,2021-05-19,2021-04-22,2021-05-19,,50618094,,Iced Gems 6pk Orig,,7,0.0,0.0,0.0,1.0,0.9,4.33,4.33,0.0,,,0.0,0.0,0.12,0.0,Y,90849.0,85307.96,92820.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,2,N,N,N,4.33,1000101724,1.0,0.0,0.0,14000.0,98000.0,No,Pladis P5 Kids Minis 2 for £1.80 Linksave Shelf,,
177,49128,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-145,Kids multibuy @ 2 for £1.80,P5,T,2021-04-22,2021-05-19,2021-04-22,2021-05-19,,50618095,,Iced Gems 5pk Chocolate,,7,0.2,0.0,0.0,1.0,0.9,3.42,3.42,0.0,,,0.0,0.0,0.12,0.0,Y,80007.0,74709.02,82110.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,2,N,N,N,3.42,1000101724,1.0,0.0,0.0,12000.0,84000.0,No,Pladis P5 Kids Minis 2 for £1.80 Linksave Shelf,,
178,49129,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-146,McVitie's Gold  GE13@ £0.90,P5,E,2021-04-22,2021-05-19,2021-04-22,2021-05-19,,50831000,,McV Gold Bar 7 x 18g Orig,,24,0.0,0.0,0.0,1.0,0.9,15.84,15.84,1.58,,,0.0,0.0,0.0,0.066,Y,187958.0,169190.23,201600.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,15.84,1000101922,1.0,0.0,0.0,2000.0,48000.0,No,P5 Club & Gold £0.90 GE13,,
179,49130,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-147,Lunchtime multibuy @ 2 for £2,P6,T,2021-05-20,2021-06-16,2021-05-20,2021-06-16,,5929038,,Jacobs Savours 200g Salt and Pepper,,12,0.0,0.0,0.0,1.39,1.0,10.74,10.74,0.0,,,0.0,0.0,0.4,0.0,Y,30634.0,34017.76,31104.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,2,N,N,N,10.74,1000106194,1.0,0.0,0.0,3350.0,40200.0,No,Pladis P6 Savoury 2 for £2 Linksave SS39,,
180,49131,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-148,Lunchtime multibuy @ 2 for £2,P6,T,2021-05-20,2021-06-16,2021-05-20,2021-06-16,,5929626,,Carrs 125g Table Water,,12,0.0,0.0,0.0,1.19,1.0,10.28,10.28,0.0,,,0.0,0.0,0.28,0.0,Y,26030.0,27503.75,25920.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,2,N,N,N,10.28,1000106194,1.0,0.0,0.0,7000.0,84000.0,No,Pladis P6 Savoury 2 for £2 Linksave SS39,,
181,49132,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-149,Cheddars & TUC Shelf @ £1,P6,E,2021-05-20,2021-06-16,2021-05-20,2021-06-16,,5930403,,TUC SANDWICH 150g Sandwich,,15,0.0,0.0,0.0,1.49,1.0,16.09,16.09,5.29,,,0.0,0.0,0.0,0.353,Y,77985.0,78510.02,116250.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,16.09,1000106423,1.0,0.0,0.0,1500.0,22500.0,No,Pladis P6 Tuc + Cheddars £1 Shelf updated 05.05.21,,
182,49133,CL002,PLADIS,ASD01,ASDA,2,2021,CL002-ASD01-2021-150,Cheddars & TUC Shelf @ £1,P6,E,2021-05-20,2021-06-16,2021-05-20,2021-06-16,,5930410,,TUC ORIGINAL 150g Original,,12,0.0,0.0,0.0,1.39,1.0,12.01,12.01,3.37,,,0.0,0.0,0.0,0.281,Y,81821.0,81138.46,85200.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,Y,N,12.01,1000099290,1.0,0.0,0.0,2000.0,24000.0,No,Pladis P6 Tuc + Cheddars £1 Shelf updated 05.05.21,,
183,49134,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-151,EDB 90p shelf,P6,E,2021-05-20,2021-06-16,2021-05-20,2021-06-16,,5930494,,MCVITIES HOBNOB 300G PLAIN,,12,0.0,0.0,0.0,1.0,0.9,7.86,7.86,0.79,,,0.0,0.0,0.0,0.066,Y,47135.0,42424.0,,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,,1000107351,1.0,0.0,0.0,5600.0,67200.0,No,Pladis P6 EDB 90p Shelf,,
184,49135,CL002,PLADIS,ASD01,ASDA,2,2021,CL002-ASD01-2021-152,Cheddars & TUC Shelf @ £1,P6,E,2021-05-20,2021-06-16,2021-05-20,2021-06-16,,5930508,,JACOBS CHEDDARS 150g Original,,12,0.0,0.0,0.0,1.29,1.0,11.15,11.15,2.51,,,0.0,0.0,0.0,0.209,Y,111127.0,109862.53,127800.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,11.15,1000106582,1.0,0.0,0.0,550.0,6600.0,No,Pladis P6 Tuc + Cheddars £1 Shelf updated 05.05.21,,
185,49136,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-153,Lunchtime multibuy @ 2 for £2,P6,T,2021-05-20,2021-06-16,2021-05-20,2021-06-16,,5934190,,Carrs 150g Cheese Melts,,12,0.0,0.0,0.0,1.49,1.0,14.19,14.19,0.0,,,0.0,0.0,0.78,0.0,Y,32672.0,36394.39,32256.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,2,N,N,N,14.19,1000106194,1.0,0.0,0.0,6000.0,72000.0,No,Pladis P6 Savoury 2 for £2 Linksave SS39,,
186,49137,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-154,Lunchtime multibuy @ 2 for £2,P6,T,2021-05-20,2021-06-16,2021-05-20,2021-06-16,,5940651,,Jacobs Flatbread 150g Salt and Pepper,,5,0.0,0.0,0.0,1.5,1.0,6.44,6.44,0.0,,,0.0,0.0,1.14,0.0,Y,1996.0,2381.17,,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,2,N,N,N,,1000106194,1.0,0.0,0.0,7000.0,35000.0,No,Pladis P6 Savoury 2 for £2 Linksave SS39,,
187,49138,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-155,EDB 90p shelf,P6,E,2021-05-20,2021-06-16,2021-05-20,2021-06-16,,5943612,,MCV GINGER NUTS 250G PLAIN,,12,0.0,0.0,0.0,1.0,0.9,7.86,7.86,0.79,,,0.0,0.0,0.0,0.066,Y,93122.0,83808.6,,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,,1000107351,1.0,0.0,0.0,6800.0,81600.0,No,Pladis P6 EDB 90p Shelf,,
188,49139,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-156,Lunchtime multibuy @ 2 for £2,P6,T,2021-05-20,2021-06-16,2021-05-20,2021-06-16,,5944655,,Jacobs Savours 150g Chilli Thins,,12,0.0,0.0,0.0,1.39,1.0,10.74,10.74,0.0,,,0.0,0.0,0.4,0.0,Y,14836.0,16162.07,13104.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,2,N,N,N,10.74,1000106194,1.0,0.0,0.0,1400.0,16800.0,No,Pladis P6 Savoury 2 for £2 Linksave SS39,,
189,49140,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-157,EDB 90p shelf,P6,E,2021-05-20,2021-06-16,2021-05-20,2021-06-16,,5946748,,MCV FRUIT SHORTCAKE 200G PLAIN,,12,0.0,0.0,0.0,1.0,0.9,7.86,7.86,0.79,,,0.0,0.0,0.0,0.066,Y,37478.0,33708.39,38016.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,7.86,1000107351,1.0,0.0,0.0,2656.0,31872.0,No,Pladis P6 EDB 90p Shelf,,
190,49141,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-158,Lunchtime multibuy @ 2 for £2,P6,T,2021-05-20,2021-06-16,2021-05-20,2021-06-16,,5947259,,Jacobs Savours 150g Cheese,,12,0.0,0.0,0.0,1.39,1.0,10.74,10.74,0.0,,,0.0,0.0,0.4,0.0,Y,10316.0,11304.14,7056.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,2,N,N,N,10.74,1000106194,1.0,0.0,0.0,1500.0,18000.0,No,Pladis P6 Savoury 2 for £2 Linksave SS39,,
191,49142,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-158,Lunchtime multibuy @ 2 for £2,P6,T,2021-05-20,2021-06-16,2021-05-20,2021-06-16,,5947266,,Jacobs Savours 150g Sour Cream & Chive,,12,0.0,0.0,0.0,1.39,1.0,10.74,10.74,0.0,,,0.0,0.0,0.4,0.0,Y,26227.0,29184.18,27216.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,2,N,N,N,10.74,1000106194,1.0,0.0,0.0,2500.0,30000.0,No,Pladis P6 Savoury 2 for £2 Linksave SS39,,
192,49143,CL002,PLADIS,ASD01,ASDA,2,2021,CL002-ASD01-2021-159,Cheddars & TUC Shelf @ £1,P6,E,2021-05-20,2021-06-16,2021-05-20,2021-06-16,,5947287,,JACOBS CHEDDARS 150g BBQ,,12,0.0,0.0,0.0,1.29,1.0,11.15,11.15,2.51,,,0.0,0.0,0.0,0.209,Y,17472.0,17320.19,,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,,1000106582,1.0,0.0,0.0,277.0,3324.0,No,Pladis P6 Tuc + Cheddars £1 Shelf updated 05.05.21,,
193,49144,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-160,Lunchtime multibuy @ 2 for £2,P6,T,2021-05-20,2021-06-16,2021-05-20,2021-06-16,,5950668,,Jacobs Lunchtime  190g Chive crispbreads,,6,0.0,0.0,0.0,1.5,1.0,6.63,6.63,0.0,,,0.0,0.0,0.82,0.0,Y,2867.0,3309.72,,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,2,N,N,N,,1000106194,1.0,0.0,0.0,7400.0,44400.0,No,Pladis P6 Savoury 2 for £2 Linksave SS39,,
194,49145,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-160,Lunchtime multibuy @ 2 for £2,P6,T,2021-05-20,2021-06-16,2021-05-20,2021-06-16,,5950675,,Jacobs Lunchtime  190g Mixed Grain Crispbreads,,6,0.0,0.0,0.0,1.5,1.0,6.63,6.63,0.0,,,0.0,0.0,0.82,0.0,Y,2633.0,3015.18,,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,2,N,N,N,,1000106194,1.0,0.0,0.0,7250.0,43500.0,No,Pladis P6 Savoury 2 for £2 Linksave SS39,,
195,49146,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-160,Lunchtime multibuy @ 2 for £2,P6,T,2021-05-20,2021-06-16,2021-05-20,2021-06-16,,5950682,,Jacobs Lunchtime  190g Mixed Seed Crispbreads,,6,0.0,0.0,0.0,1.5,1.0,6.63,6.63,0.0,,,0.0,0.0,0.82,0.0,Y,4331.0,4959.24,,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,2,N,N,N,,1000106194,1.0,0.0,0.0,4750.0,28500.0,No,Pladis P6 Savoury 2 for £2 Linksave SS39,,
196,49147,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-161,Go Ahead Yog Breaks @ £1,P6,E,2021-05-20,2021-06-16,2021-05-20,2021-06-16,,5950990,,Go Ahead Yog Breaks 5pk Cherry,,9,0.0,0.0,0.0,1.5,1.0,9.23,9.23,3.08,,,0.0,0.0,0.0,0.342,Y,26184.0,26372.36,23814.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,9.23,1000103876,1.0,0.0,0.0,1020.0,9180.0,No,Pladis P6 Go Ahead Yog Breaks £1 SS1,,
197,49148,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-161,Go Ahead Yog Breaks @ £1,P6,E,2021-05-20,2021-06-16,2021-05-20,2021-06-16,,5950997,,Go Ahead Yog Breaks 5pk  Forest Fruit,,9,0.0,0.0,0.0,1.5,1.0,9.23,9.23,3.08,,,0.0,0.0,0.0,0.342,Y,58505.0,58840.27,51030.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,9.23,1000103876,1.0,0.0,0.0,4000.0,36000.0,No,Pladis P6 Go Ahead Yog Breaks £1 SS1,,
198,49149,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-161,Go Ahead Yog Breaks @ £1,P6,E,2021-05-20,2021-06-16,2021-05-20,2021-06-16,,5951004,,Go Ahead Yog Breaks 5pk Raspberry,,9,0.0,0.0,0.0,1.5,1.0,9.23,9.23,3.08,,,0.0,0.0,0.0,0.342,Y,44654.0,44924.76,43092.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,9.23,1000103876,1.0,0.0,0.0,1568.0,14112.0,No,Pladis P6 Go Ahead Yog Breaks £1 SS1,,
199,49150,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-161,Go Ahead Yog Breaks @ £1,P6,E,2021-05-20,2021-06-16,2021-05-20,2021-06-16,,5952894,,Go Ahead Yog Breaks 5pk  Strawberry,,9,0.0,0.0,0.0,1.5,1.0,9.23,9.23,3.08,,,0.0,0.0,0.0,0.342,Y,81254.0,81689.0,73710.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,9.23,1000103876,1.0,0.0,0.0,1900.0,17100.0,No,Pladis P6 Go Ahead Yog Breaks £1 SS1,,
200,49151,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-162,McVitie's Choc Digestive and Hobnobs Icons Shelf @ £1.00,P6,E,2021-05-20,2021-06-16,2021-05-20,2021-06-16,,50100710,,Mcv Hobnob 262g CHOCBR,,12,0.2,0.0,0.0,1.59,1.0,11.45,11.45,4.25,,,0.0,0.0,0.0,0.354,Y,20126.0,20086.13,12960.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,11.45,1000102699,1.0,0.0,0.0,100.0,1200.0,No,Pladis P6 British Icons £1 Shelf,,
201,49152,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-163,Flipz @ £1,P6,E,2021-05-20,2021-06-16,2021-05-20,2021-06-16,,50148428,,MCV FLIPZ 90g Cookies & Cream,,6,0.2,0.0,0.0,1.5,1.0,5.33,5.33,1.78,,,0.0,0.0,0.0,0.297,Y,30327.0,28099.95,20520.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,5.33,1000102618,1.0,0.0,0.0,1020.0,6120.0,No,Pladis P6 Flipz £1 SS13,,
202,49153,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-164,McVitie's Choc Digestive and Hobnobs Icons Shelf @ £1.00,P6,E,2021-05-20,2021-06-16,2021-05-20,2021-06-16,,50148457,,McV Hobnob 262g TOFFEE,,12,0.2,0.0,0.0,1.59,1.0,11.45,11.45,4.25,,,0.0,0.0,0.0,0.354,Y,22324.0,22513.73,15840.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,11.45,1000102699,1.0,0.0,0.0,100.0,1200.0,No,Pladis P6 British Icons £1 Shelf,,
203,49154,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-164,McVitie's Choc Digestive and Hobnobs Icons Shelf @ £1.00,P6,E,2021-05-20,2021-06-16,2021-05-20,2021-06-16,,50148474,,Mcv Digestive 243g STRAWB,,12,0.2,0.0,0.0,1.59,1.0,11.45,11.45,4.25,,,0.0,0.0,0.0,0.354,Y,11516.0,11409.64,7500.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,11.45,1000102699,1.0,0.0,0.0,100.0,1200.0,No,Pladis P6 British Icons £1 Shelf,,
204,49155,CL002,PLADIS,ASD01,ASDA,2,2021,CL002-ASD01-2021-164,McVitie's Choc Digestive and Hobnobs Icons Shelf @ £1.00,P6,E,2021-05-20,2021-06-16,2021-05-20,2021-06-16,,50148475,,Mcv Digestive 243g LEMON,,12,0.2,0.0,0.0,1.59,1.0,11.45,11.45,4.25,,,0.0,0.0,0.0,0.354,Y,14640.0,14727.7,10500.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,11.45,1000102699,1.0,0.0,0.0,100.0,1200.0,No,Pladis P6 British Icons £1 Shelf,,
205,49156,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-165,Go Ahead Bakes @ £1,P6,E,2021-05-20,2021-06-16,2021-05-20,2021-06-16,,50151783,,GA FRUITY BAKES 6pk Apple,,6,0.0,0.0,0.0,1.5,1.0,5.85,5.85,1.95,,,0.0,0.0,0.0,0.325,Y,83293.0,83963.99,78120.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,5.85,1000104225,1.0,0.0,0.0,4000.0,24000.0,No,Pladis P6 Go Ahead Bake Bars £1 Shelf,,
